,track,artist,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,top100,top10,1,2,3,4,5,6,7,8,9,10,11
900,So Good,B.o.B,0.5710000000000001,0.805,-4.985,0,0.129,0.0106,0.0,0.0864,0.35600000000000004,136,214853,0,0,0,0,0,0,0,0,0,0,1,0,0
901,Eenie Meenie,Justin Bieber,0.703,0.852,-4.477,0,0.0395,0.0495,0.0,0.0712,0.848,105,224867,0,0,0,0,0,0,0,0,0,0,0,0,0
902,Turn Around ,Conor Maynard,0.7290000000000001,0.9109999999999999,-4.5,1,0.045,0.00205,1.39e-06,0.295,0.74,127,207760,0,0,0,0,0,0,0,0,0,0,0,0,0
903,Who Owns My Heart,Miley Cyrus,0.736,0.88,-4.323,1,0.0339,0.007109999999999999,0.00123,0.301,0.7040000000000001,128,228867,0,0,0,0,0,0,0,0,0,0,0,0,0
904,Bumpy Ride,Mohombi,0.8109999999999999,0.895,-4.303999999999999,0,0.0608,0.0267,0.0,0.10400000000000001,0.736,121,233720,0,0,0,0,0,0,1,0,0,0,0,0,0
905,Back in Time ,Pitbull,0.532,0.812,-2.5069999999999997,1,0.0547,0.021,0.0,0.124,0.207,128,227107,0,0,0,0,0,0,0,0,0,1,0,0,0
906,This Kiss,Carly Rae Jepsen,0.732,0.396,-9.347999999999999,0,0.0286,0.0841,3.5799999999999996e-05,0.105,0.5479999999999999,90,195920,0,0,0,0,0,1,0,0,0,0,0,0,0
907,Venus,Lady Gaga,0.73,0.861,-4.1,1,0.0451,0.39,0.0,0.213,0.7040000000000001,118,196613,0,0,1,0,0,0,0,0,0,0,0,0,0
908,Just One Last Time ,David Guetta,0.728,0.563,-8.052999999999999,0,0.134,0.621,0.0,0.179,0.35200000000000004,100,217707,0,0,1,0,0,0,0,0,0,0,0,0,0
909,Heathens,Twenty One Pilots,0.695,0.672,-6.109,0,0.0345,0.013999999999999999,8.44e-05,0.0756,0.245,105,235827,0,0,1,0,0,0,0,0,0,0,0,0,0
910,Perfect Strangers,Jonas Blue,0.7979999999999999,0.8759999999999999,-5.812,0,0.0723,0.16899999999999998,0.000541,0.106,0.821,122,295082,0,0,0,0,0,0,0,0,0,0,0,1,0
911,We Don't Talk Anymore ,Charlie Puth,0.608,0.7979999999999999,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,93,185360,0,0,0,0,0,0,0,1,0,0,0,0,0
912,Final Song,MØ,0.748,0.524,-5.599,1,0.0338,0.414,0.0,0.111,0.6609999999999999,95,244960,0,0,0,0,0,0,0,0,0,1,0,0,0
913,That's My Way ,Edi Rock,0.54,0.675,-6.449,0,0.0429,0.1,0.0,0.237,0.348,100,169773,0,0,0,0,0,0,0,0,0,0,0,1,0
914,Cold Water ,Major Lazer,0.502,0.7859999999999999,-4.378,0,0.317,0.255,0.0,0.65,0.7390000000000001,169,243491,0,0,0,0,0,0,0,0,0,0,1,0,0
915,Sucker for Pain ,Lil Wayne,0.33899999999999997,0.7070000000000001,-5.121,0,0.0428,0.0113,0.0,0.337,0.359,174,183808,0,0,0,0,0,0,0,0,0,0,0,0,0
916,Hymn for the Weekend ,Coldplay,0.57,0.6459999999999999,-4.748,1,0.0331,0.0412,0.0,0.36200000000000004,0.485,92,213413,0,0,0,0,0,0,0,0,1,0,0,0,0
917,New Americana,Halsey,0.6729999999999999,0.773,-5.545,0,0.22,0.0206,0.0,0.12,0.6859999999999999,132,220749,0,0,0,0,0,0,0,1,0,0,0,0,0
918,Levels ,Avicii,0.688,0.473,-9.059,1,0.16699999999999998,0.716,4.46e-05,0.10400000000000001,0.299,85,318525,0,0,0,0,0,0,0,0,0,1,0,0,0
919,Change Your Life,Iggy Azalea,0.561,0.7490000000000001,-4.9510000000000005,0,0.032,0.461,1.82e-06,0.205,0.501,126,228720,0,0,0,0,0,0,0,1,0,0,0,0,0
920,Same Love ,Macklemore & Ryan Lewis,0.68,0.882,-3.883,1,0.23600000000000002,0.406,0.0,0.24100000000000002,0.386,98,279307,0,0,0,0,0,0,0,0,0,0,0,0,1
921,Last Friday Night ,Katy Perry,0.539,0.528,-8.113,0,0.252,0.0108,0.0,0.11699999999999999,0.252,190,228640,0,0,0,0,0,0,0,0,0,0,0,0,1
922,Young Girls,Bruno Mars,0.645,0.726,-5.803,0,0.11599999999999999,0.28600000000000003,1.62e-06,0.185,0.231,102,197747,0,0,0,0,0,0,0,0,0,0,1,0,0
923,Moment 4 Life,Nicki Minaj,0.728,0.616,-4.238,1,0.0645,0.37799999999999995,0.0,0.105,0.508,100,181880,0,0,0,0,0,1,0,0,0,0,0,0,0
924,LUV,Tory Lanez,0.792,0.7170000000000001,-4.7589999999999995,0,0.0393,0.0927,3.59e-05,0.226,0.466,122,195547,0,0,0,0,0,0,0,0,0,0,0,0,0
925,Cool Girl,Tove Lo,0.649,0.716,-5.371,1,0.0349,0.0863,2.6300000000000002e-05,0.135,0.163,100,205947,0,0,0,0,0,0,0,0,0,1,0,0,0
926,Starving,Hailee Steinfeld,0.501,0.519,-5.88,0,0.0409,0.109,0.0,0.45399999999999996,0.168,134,195707,0,0,0,0,0,1,0,0,0,0,0,0,0
927,This Girl ,Kungs,0.449,0.635,-8.301,1,0.275,0.0413,0.0,0.188,0.608,84,218493,0,0,1,0,0,0,0,0,0,0,0,0,0
928,Let Me Love You,DJ Snake,0.36700000000000005,0.915,-3.4560000000000004,0,0.0488,0.0022,5.8099999999999996e-05,0.0905,0.365,110,207273,0,0,0,0,0,0,0,0,0,0,1,0,0
929,You & Me,Marc E. Bassy,0.632,0.701,-5.921,1,0.146,0.0114,0.0,0.10800000000000001,0.49700000000000005,163,215414,0,0,0,0,0,0,0,0,1,0,0,0,0
930,This One's for You ,David Guetta,0.682,0.889,-4.166,1,0.0804,0.00564,0.0,0.36,0.8270000000000001,138,192440,0,0,0,0,0,0,0,0,0,0,0,0,0
931,Miss Movin' On,Fifth Harmony,0.6679999999999999,0.725,-6.127000000000001,1,0.266,0.0102,0.000479,0.0561,0.7290000000000001,192,210227,0,0,1,0,0,0,0,0,0,0,0,0,0
932,Just Like Fire ,P!nk,0.573,0.7390000000000001,-5.74,1,0.129,0.0285,0.0,0.111,0.451,97,230227,0,0,0,0,0,0,0,0,0,0,0,0,0
933,My First Kiss ,3OH!3,0.69,0.524,-8.39,0,0.10300000000000001,0.0415,3.16e-06,0.17,0.562,164,223080,0,0,0,0,0,0,0,1,0,0,0,0,0
934,The Greatest,Sia,0.555,0.662,-4.952,0,0.0827,0.125,0.0,0.111,0.35600000000000004,148,208733,0,0,0,0,0,0,0,0,0,0,0,0,1
935,Scars To Your Beautiful,Alessia Cara,0.6809999999999999,0.774,-3.167,0,0.0787,0.0992,0.0,0.35,0.267,103,162425,0,0,1,0,0,0,0,0,0,0,0,0,0
936,Send My Love ,Adele,0.8190000000000001,0.9129999999999999,-3.0589999999999997,0,0.0427,0.0935,3.72e-05,0.161,0.536,120,219160,0,0,0,0,0,1,0,0,0,0,0,0,0
937,Mercy,Shawn Mendes,0.5760000000000001,0.912,-3.623,1,0.0403,0.0182,0.0,0.293,0.727,80,261747,0,0,0,0,0,0,0,0,0,0,1,0,0
938,Let Me Hold You ,Cheat Codes,0.777,0.414,-7.44,0,0.0946,0.00421,2.7300000000000003e-05,0.0724,0.287,100,227880,0,0,0,0,0,0,0,1,0,0,0,0,0
939,My Way,Calvin Harris,0.677,0.6709999999999999,-4.905,1,0.0361,0.004,5.07e-05,0.413,0.527,137,238920,0,0,0,0,0,0,0,0,1,0,0,0,0
940,Can't Stop Dancin',Becky G,0.629,0.9470000000000001,-3.9819999999999998,1,0.156,0.0152,0.0,0.0595,0.34700000000000003,122,210507,0,0,0,1,0,0,0,0,0,0,0,0,0
941,SOS,Rihanna,0.368,0.823,-6.245,1,0.0804,0.00234,1.91e-06,0.174,0.32299999999999995,128,195467,0,0,0,1,0,0,0,0,0,0,0,0,0
